mean_D,mean_zp,mean_zc,mean_zm,std_D,std_zp,std_zc,std_zm,H,J,T,O,U,noPer,noSkill,costPer,costCas,costTrain,costTot
0.5017182130584192,5500.0,9681.915037693843,369.7916666666667,0.5001044700261797,3027.6503540974913,5329.718816766472,175.6966629617265,8,6,388,1,1,2.0,8.0,1164000,435.0,3368,2769285
0.9560931899641577,5500.0,7291.299961381791,266.22222222222223,0.80961074980248,3027.6503540974913,4013.728529074293,197.6338133594718,6,3,372,1,2,2.0,4.0,1116000,402.0,1667,1832214
1.0053691275167784,5500.0,6068.278833943112,398.24,0.8104244619844907,3027.6503540974913,3340.4775564273045,210.7273673098331,5,5,298,1,2,2.0,8.0,894000,911.0,4135,3112505
1.0223429951690821,5500.0,10095.44632819331,282.8333333333333,0.8131001837838503,3027.6503540974913,5557.3603000594,139.29998461696152,6,6,276,1,2,4.0,15.0,2760000,622.0,4653,5064579
0.9762323943661971,5500.0,9585.875853391955,447.5833333333333,0.810915768097822,3027.6503540974913,5276.850985792135,269.7958836612963,6,4,284,1,2,3.0,6.0,1704000,331.0,3278,2648437
1.0387554585152838,5500.0,5523.495922800554,256.25,0.8076127284748895,3027.6503540974913,3040.584433913299,156.4931056157528,5,4,458,1,2,2.0,5.0,1374000,1011.0,1629,3181310
0.5086734693877552,5500.0,6216.267520463671,369.25,0.5000523459175913,3027.6503540974913,3421.942647181195,222.65581713313892,8,4,490,1,1,1.0,3.0,490000,540.0,1535,1604812
0.48986486486486486,5500.0,7717.92196093092,343.2,0.5000662383257858,3027.6503540974913,4248.576210528965,209.81736419035838,5,4,370,1,1,1.0,3.0,370000,384.0,1495,1339743
0.9774774774774775,5500.0,6403.433563762409,209.10416666666666,0.807238256060022,3027.6503540974913,3524.9741630481853,111.04134548807224,8,6,222,1,2,3.0,10.0,1332000,646.0,2372,3050492
0.5023020257826888,5500.0,6874.9163564776145,279.54761904761904,0.5001098404781771,3027.6503540974913,3784.5168983781973,135.28311819056927,7,6,362,1,1,2.0,8.0,1086000,412.0,2539,2141026
1.0095238095238095,5500.0,9862.370902598374,342.55555555555554,0.8377538432209679,3027.6503540974913,5429.056500998685,265.23391144003017,3,3,35,1,2,2.0,4.0,105000,43.0,1917,221679
1.0089285714285714,5500.0,8905.5210540048,235.02777777777777,0.8039868647597419,3027.6503540974913,4902.3279950146,121.0214824167561,6,6,168,1,2,4.0,11.0,1680000,369.0,2779,2924694
0.9675,5500.0,9863.91072377026,79.92857142857143,0.8355771795936288,3027.6503540974913,5429.904144656195,68.31242421102695,7,4,100,1,2,2.0,6.0,300000,195.0,525,913881
0.4960835509138381,5500.0,9270.367848296799,193.28571428571428,0.5001479214931595,3027.6503540974913,5103.1695451836,120.41436395886932,7,4,383,1,1,2.0,4.0,1149000,144.0,997,1476988
0.49823529411764705,5500.0,8490.44621452907,115.75,0.5001440086213481,3027.6503540974913,4673.83681597539,83.41896477546653,5,4,425,1,1,2.0,4.0,1275000,143.0,657,1570507
0.49404761904761907,5500.0,7525.083473130141,281.8333333333333,0.5002624318389914,3027.6503540974913,4142.4221167337555,153.36031121992178,6,5,168,1,1,2.0,6.0,504000,123.0,2131,803030
0.9565689467969598,5500.0,9619.691622448161,172.33333333333334,0.7982744691655915,3027.6503540974913,5295.465954002518,136.64735635935295,3,3,307,1,2,2.0,4.0,921000,336.0,1141,1726697
0.16666666666666666,5500.0,5577.690248305627,361.0,0.408248290463863,3027.6503540974913,3070.4174282415743,265.20824226389703,6,3,2,1,1,0.0,0.0,0,1.0,0,2028
0.5,5500.0,8275.771774039249,146.39285714285714,0.500184467816643,3027.6503540974913,4555.662425836356,100.81201401277613,7,4,339,1,1,2.0,4.0,1017000,127.0,855,1270642
0.9908256880733946,5500.0,7028.188769190082,355.6666666666667,0.8044593449145255,3027.6503540974913,3868.8905846731573,261.4640191944837,7,3,109,1,2,2.0,4.0,327000,124.0,2035,542436
0.9572368421052632,5500.0,7757.602585687617,419.0625,0.7886238985039986,3027.6503540974913,4270.4196755463145,251.42688766062724,8,4,76,1,2,2.0,5.0,228000,148.0,2782,620073
0.9890710382513661,5500.0,9828.714555687297,61.77777777777778,0.82032372268181,3027.6503540974913,5410.529291790875,58.6616948650859,3,3,244,1,2,2.0,4.0,732000,284.0,450,1422247
1.0582010582010581,5500.0,7753.727641893459,153.0,0.8262958499841337,3027.6503540974913,4268.28658919168,120.68237358503373,6,3,63,1,2,2.0,3.0,189000,86.0,763,360345
0.4909560723514212,5500.0,10539.321540384375,242.53333333333333,0.5005653442543456,3027.6503540974913,5801.705562489468,183.68212708242413,5,3,129,1,1,1.0,2.0,129000,76.0,731,344350
1.0597402597402596,5500.0,6288.036378505474,331.0571428571429,0.8169625210471845,3027.6503540974913,3461.450103265456,175.8080408482239,7,5,154,1,2,3.0,8.0,924000,361.0,3311,1680732
1.0198019801980198,5500.0,7393.833686673148,253.52380952380952,0.7803064182445776,3027.6503540974913,4070.1714871988943,189.3276575272665,7,3,101,1,2,2.0,4.0,303000,128.0,1546,546526
0.49523809523809526,5500.0,7525.3829281163835,395.7142857142857,0.5003746041641115,3027.6503540974913,4142.586961278324,185.106730677629,7,6,105,1,1,2.0,7.0,315000,119.0,3357,671366
0.9956709956709957,5500.0,9003.948185126377,462.18367346938777,0.8305335582048623,3027.6503540974913,4956.5103474497,196.87545486396002,7,7,66,1,2,4.0,12.0,660000,199.0,6443,1463702
1.0270061728395061,5500.0,9600.467478918577,94.66666666666667,0.8206103689133133,3027.6503540974913,5284.883411281688,83.90940280318934,4,3,432,1,2,2.0,4.0,1296000,530.0,612,2590057
0.48258706467661694,5500.0,6289.480431317884,193.45833333333334,0.5009443817749041,3027.6503540974913,3462.245028176152,146.47005308005922,8,3,67,1,1,1.0,2.0,67000,37.0,628,121374
0.4976470588235294,5500.0,9524.219451033048,354.6857142857143,0.50014158574235,3027.6503540974913,5242.9102533495325,187.9960530606602,7,5,340,1,1,2.0,6.0,1020000,238.0,2608,1755107
0.5195783132530121,5500.0,5732.013684907782,384.4375,0.49999318536488924,3027.6503540974913,3155.3696841459478,233.71776961397978,4,4,166,1,1,1.0,3.0,166000,186.0,1511,517685
0.46846846846846846,5500.0,6656.246852524775,298.4,0.4997557202036429,3027.6503540974913,3664.1432981830812,222.34972453322266,5,3,111,1,1,1.0,2.0,111000,62.0,946,223287
1.0344287949921753,5500.0,5620.486372433476,136.33333333333334,0.8122424333731414,3027.6503540974913,3093.975919217881,107.40344500992508,3,3,426,1,2,1.0,2.0,426000,911.0,413,2002193
1.0275689223057645,5500.0,8713.182441023942,110.33333333333333,0.8216553059804456,3027.6503540974913,4796.449073251307,91.65748871802694,5,3,133,1,2,2.0,4.0,399000,165.0,631,765585
1.0227832512315271,5500.0,8477.789588755015,274.375,0.8135319721366202,3027.6503540974913,4666.8695727923905,170.40965348242452,4,4,406,1,2,2.0,6.0,1218000,874.0,2251,3598656
0.9994897959183674,5500.0,10296.15426924598,155.03571428571428,0.8086437986887005,3027.6503540974913,5667.846385295454,88.80765001563041,8,7,280,1,2,5.0,15.0,4200000,625.0,2282,6632174
0.5156378600823045,5500.0,10708.204317837739,362.48571428571427,0.499858259579012,3027.6503540974913,5894.672471754494,191.54915993621302,7,5,486,1,1,2.0,6.0,1458000,376.0,2522,2685151
0.4444444444444444,5500.0,7952.579178776636,223.33333333333334,0.49844478627922684,3027.6503540974913,4377.750757565713,171.2178034898359,8,3,54,1,1,1.0,2.0,54000,27.0,684,111075
0.5015873015873016,5500.0,9260.667247835498,169.41666666666666,0.500394776899074,3027.6503540974913,5097.82954037967,129.664222536753,4,3,210,1,1,1.0,2.0,210000,130.0,554,525417
0.4744897959183674,5500.0,9675.007358526918,204.54166666666666,0.5006275496665025,3027.6503540974913,5325.91626453452,133.59770213028648,6,4,49,1,1,2.0,4.0,147000,17.0,951,191928
0.4937728937728938,5500.0,10379.781975643262,327.77777777777777,0.5001444583085346,3027.6503540974913,5713.881922547469,253.34155688406992,3,3,455,1,1,1.0,2.0,455000,272.0,981,1163693
1.0023391812865496,5500.0,9748.495408668441,381.4583333333333,0.8226843319974455,3027.6503540974913,5366.370104722324,277.66964719071206,8,3,285,1,2,2.0,4.0,855000,337.0,2234,1679653
0.9802631578947368,5500.0,5549.67454643424,109.65,0.8151370573145761,3027.6503540974913,3054.9952919340835,83.04676868773213,5,4,456,1,2,2.0,6.0,1368000,908.0,1134,2985603
0.9937943262411347,5500.0,5557.184999587287,107.13888888888889,0.8217088694240975,3027.6503540974913,3059.129660324676,73.73510610974851,6,6,188,1,2,3.0,11.0,1128000,564.0,1151,2455803
0.4925531914893617,5500.0,10457.549067963246,274.0,0.5002106822800969,3027.6503540974913,5756.69129792924,171.50602260408724,5,4,235,1,1,2.0,4.0,705000,85.0,1433,921288
0.4863782051282051,5500.0,6466.14866394706,167.58333333333334,0.5000147788410721,3027.6503540974913,3559.497689462971,132.60019082211235,4,3,416,1,1,1.0,2.0,416000,250.0,387,834923
1.0048076923076923,5500.0,8309.340136307273,352.4,0.814318424320095,3027.6503540974913,4574.141201092222,185.1646643967916,7,5,208,1,2,3.0,9.0,1248000,449.0,4014,2531652
0.5050644567219152,5500.0,7541.30494885722,221.3095238095238,0.500089485762938,3027.6503540974913,4151.35174522995,112.56293374564402,7,6,362,1,1,2.0,8.0,1086000,420.0,1985,2278140
0.529505582137161,5500.0,7334.423341121881,230.04166666666666,0.49932779511659225,3027.6503540974913,4037.4671683361044,116.64931228574645,8,6,209,1,1,2.0,7.0,627000,270.0,1845,1431631
0.9823369565217391,5500.0,7247.327380927357,116.5,0.8221180381300192,3027.6503540974913,3989.522420204574,84.77245083783193,5,4,184,1,2,2.0,6.0,552000,372.0,859,1417268
0.5076923076923077,5500.0,6064.411168062879,184.44444444444446,0.5005830099115847,3027.6503540974913,3338.3484764324294,142.3148895153904,3,3,130,1,1,1.0,2.0,130000,85.0,609,266231
0.5046649703138253,5500.0,8697.201838585763,232.71428571428572,0.5001904074319997,3027.6503540974913,4787.652041136644,174.7884844196387,7,3,393,1,1,1.0,2.0,393000,251.0,781,955146
0.4579646017699115,5500.0,6722.518982173613,437.3333333333333,0.49878194746471377,3027.6503540974913,3700.6249048736454,262.41746804706406,6,4,113,1,1,1.0,3.0,113000,102.0,1703,338380
0.51301775147929,5500.0,10917.126390449257,184.625,0.4999784539273921,3027.6503540974913,6009.680287594684,106.32067784989681,8,5,338,1,1,2.0,6.0,1014000,248.0,1271,1833063
0.4876543209876543,5500.0,8533.76377447097,136.52380952380952,0.5013974796095937,3027.6503540974913,4697.68234792025,78.99436166827014,7,6,27,1,1,2.0,7.0,81000,26.0,1017,168906
1.065981148243359,5500.0,6005.096866023957,316.6666666666667,0.8062361206992164,3027.6503540974913,3305.697027783122,243.68883848055086,3,3,389,1,2,2.0,4.0,1167000,514.0,1846,1952784
0.48813982521847693,5500.0,6707.059689312222,321.8888888888889,0.5001716309672803,3027.6503540974913,3692.114844236211,249.32130095744145,3,3,267,1,1,1.0,2.0,267000,164.0,1073,543672
0.5376044568245125,5500.0,7049.856673308497,133.73333333333332,0.4988155296495121,3027.6503540974913,3880.818373323461,113.74625059231414,5,3,359,1,1,1.0,2.0,359000,248.0,346,800282
1.0231660231660231,5500.0,10948.364071623111,245.0,0.8007591529992826,3027.6503540974913,6026.876065134175,191.87821658541648,3,3,259,1,2,2.0,4.0,777000,319.0,1502,1648399
1.0127627627627627,5500.0,10900.339587373936,384.44444444444446,0.8299353359950147,3027.6503540974913,6000.439456635563,288.7321904079588,3,3,444,1,2,2.0,4.0,1332000,541.0,2329,2810830
0.5066964285714286,5500.0,8831.307481707334,311.03125,0.500514077367158,3027.6503540974913,4861.474768024553,189.140242280695,8,4,112,1,1,2.0,4.0,336000,45.0,1476,441846
0.5074626865671642,5500.0,8753.461412688977,81.66666666666667,0.5001932194896815,3027.6503540974913,4818.621917401184,82.11729415902596,3,3,335,1,1,1.0,2.0,335000,209.0,273,812735
0.5051067780872794,5500.0,10885.070505132875,364.3333333333333,0.5000900176474223,3027.6503540974913,5992.034103498494,175.83627942811054,8,6,359,1,1,3.0,9.0,2154000,171.0,3613,2658326
0.5323383084577115,5500.0,8871.764050342823,166.68,0.4992015586818244,3027.6503540974913,4883.745376089062,98.61064851221697,5,5,201,1,1,2.0,6.0,603000,166.0,1311,1046286
1.0277777777777777,5500.0,9849.441112086035,236.41666666666666,0.8141251074877365,3027.6503540974913,5421.938885576305,118.80028258744649,6,6,72,1,2,4.0,10.0,720000,163.0,2456,1302678
0.4807692307692308,5500.0,8587.767322378804,85.625,0.5045045954972343,3027.6503540974913,4727.410322637646,71.26087919206307,8,4,13,1,1,2.0,3.0,39000,2.0,391,42514
1.2083333333333333,5500.0,7770.258203187836,270.6666666666667,0.9315329426211431,3027.6503540974913,4277.3863636928345,202.26773171743844,6,3,8,1,2,2.0,2.0,24000,13.0,850,57344
0.5,5500.0,10219.792297324786,140.75,0.5006626908143593,3027.6503540974913,5625.810503236037,116.87843334772323,4,3,126,1,1,1.0,2.0,126000,80.0,375,323338
0.5242165242165242,5500.0,8736.672617529659,73.33333333333333,0.5001261542112849,3027.6503540974913,4809.379989835915,74.38477826877781,5,3,117,1,1,1.0,2.0,117000,82.0,231,301495
0.4832881662149955,5500.0,8679.631332744637,259.55555555555554,0.4999464990137542,3027.6503540974913,4777.979796003634,199.3483829324376,3,3,369,1,1,1.0,2.0,369000,215.0,781,832169
0.4856512141280353,5500.0,8472.983170248113,371.1904761904762,0.5000701230205128,3027.6503540974913,4664.223726484325,272.1056079994712,7,3,302,1,1,1.0,2.0,302000,180.0,1145,689821
0.9166666666666666,5500.0,10388.253626150843,76.0,0.90033663737852,3027.6503540974913,5718.5454126673,76.84284956592751,6,3,4,1,2,2.0,2.0,12000,5.0,274,29273
0.4925287356321839,5500.0,9564.127344165354,373.9583333333333,0.5000879011654027,3027.6503540974913,5264.878825490134,226.82122421330678,6,4,435,1,1,2.0,4.0,1305000,167.0,1943,1698203
1.042483660130719,5500.0,5873.434393022582,337.5,0.8424159488516787,3027.6503540974913,3233.219221782401,161.36917981796262,7,6,51,1,2,3.0,9.0,306000,169.0,3464,743030
0.5074906367041199,5500.0,9117.269041254294,184.125,0.5001781078337073,3027.6503540974913,5018.891425664666,100.24939645385254,8,6,178,1,1,2.0,8.0,534000,205.0,1549,1240065
0.9970909090909091,5500.0,8281.996982040588,405.9142857142857,0.8227073758192147,3027.6503540974913,4559.089290056281,212.74582617438548,7,5,275,1,2,3.0,9.0,1650000,579.0,4362,3289680
1.0201834862385322,5500.0,9273.489741146246,335.68,0.7891474150889048,3027.6503540974913,5104.888090636525,179.2688204903463,5,5,109,1,2,3.0,8.0,654000,242.0,3180,1429409
1.037037037037037,5500.0,9458.191202157854,321.0,0.836855000755327,3027.6503540974913,5206.562898606365,241.92405833236182,3,3,216,1,2,2.0,4.0,648000,280.0,1966,1330956
0.4955209806694955,5500.0,10723.46378226734,353.5,0.500097843877689,3027.6503540974913,5903.072530460606,157.3076892300853,8,7,303,1,1,3.0,11.0,1818000,226.0,4198,2687874
0.9977064220183486,5500.0,7858.547663644643,300.4166666666667,0.818598646432044,3027.6503540974913,4325.988112095585,185.1689984068999,6,4,436,1,2,2.0,6.0,1308000,901.0,2442,3665149
0.9763157894736842,5500.0,6808.5056489555645,114.125,0.8077746674524492,3027.6503540974913,3747.9590070791073,86.97269686516567,4,4,380,1,2,2.0,6.0,1140000,754.0,1004,2810945
0.5031446540880503,5500.0,9851.50754289132,124.9375,0.5001211872410107,3027.6503540974913,5423.076418296184,87.03598393767948,4,4,477,1,1,2.0,4.0,1431000,184.0,712,1879508
0.9812765957446808,5500.0,10437.229681819557,89.71428571428571,0.8117472716120836,3027.6503540974913,5745.505843992332,66.01273113778059,7,5,235,1,2,3.0,9.0,1410000,473.0,917,3122623
0.91,5500.0,8964.40964333682,161.83333333333334,0.792579218868258,3027.6503540974913,4934.745096531579,106.5782695310441,6,4,25,1,2,2.0,6.0,75000,44.0,1268,206659
0.5069060773480663,5500.0,7393.090139509475,353.9375,0.5002979328311313,3027.6503540974913,4069.762177956461,216.55745003732073,4,4,181,1,1,1.0,3.0,181000,193.0,1343,660878
0.5566037735849056,5500.0,9040.935977334606,304.9,0.4979615067108976,3027.6503540974913,4976.871456936341,189.37678955207957,5,4,53,1,1,2.0,4.0,159000,25.0,1398,214644
0.49262536873156343,5500.0,7869.386500903223,283.8333333333333,0.5001300596065028,3027.6503540974913,4331.954695634484,215.0874651091012,6,3,452,1,1,1.0,2.0,452000,275.0,803,1002229
0.522633744855967,5500.0,7906.587631594509,401.0833333333333,0.5000021212461897,3027.6503540974913,4352.433244090903,189.7413841446901,6,6,81,1,1,2.0,7.0,243000,101.0,3349,559737
0.9821428571428571,5500.0,8560.9756374553,307.0,0.8150838620213625,3027.6503540974913,4712.6619854839155,232.8749664519568,3,3,392,1,2,2.0,4.0,1176000,451.0,1842,2136671
1.003030303030303,5500.0,8031.651710178281,317.7916666666667,0.8379250855100112,3027.6503540974913,4421.278753510726,152.969049620647,8,6,55,1,2,4.0,11.0,550000,121.0,4231,947052
0.4920833333333333,5500.0,10287.719374565555,311.3958333333333,0.5000415086285692,3027.6503540974913,5663.2031285925505,153.51203980550915,8,6,400,1,1,2.0,8.0,1200000,442.0,3040,2944470
0.4880952380952381,5500.0,9656.224097523469,139.0,0.5000070903379967,3027.6503540974913,5315.576419656665,92.0152161329853,4,4,420,1,1,2.0,4.0,1260000,140.0,600,1592423
1.0036363636363637,5500.0,7637.11148248082,293.52,0.8177261651679937,3027.6503540974913,4204.091506220922,158.43166770987844,5,5,165,1,2,3.0,9.0,990000,356.0,3304,1962523
0.5095744680851064,5500.0,9423.861661661063,255.875,0.5001744421867859,3027.6503540974913,5187.665108526164,161.54952800921455,4,4,235,1,1,2.0,4.0,705000,100.0,1300,929046
0.5117096018735363,5500.0,8620.236239337424,343.5,0.5000092605835618,3027.6503540974913,4745.283873169814,207.66934187682966,7,4,427,1,1,2.0,4.0,1281000,155.0,1748,1625990
0.5056,5500.0,9995.864731539932,437.96,0.5003690945384524,3027.6503540974913,5502.542435265,227.80190224549634,5,5,125,1,1,2.0,5.0,375000,92.0,2563,659265
1.001497005988024,5500.0,7803.934886344457,399.10714285714283,0.8256183727178715,3027.6503540974913,4295.924767635375,240.65009781157283,7,4,334,1,2,2.0,6.0,1002000,703.0,3238,2805819
1.005181347150259,5500.0,5849.577998097829,100.8,0.811876011080345,3027.6503540974913,3220.0867085930518,86.88432375455146,5,3,193,1,2,1.0,2.0,193000,396.0,403,912369
0.4767932489451477,5500.0,9417.585037239132,183.5,0.499724793825229,3027.6503540974913,5184.2099404982355,144.98488765060594,6,3,316,1,1,1.0,2.0,316000,188.0,502,756560
0.9640625,5500.0,6661.6731231040885,247.4375,0.7992303002076141,3027.6503540974913,3667.130361826879,153.67433884469727,8,4,160,1,2,2.0,6.0,480000,312.0,1855,1164979
0.4953998584571833,5500.0,9742.189966604577,251.125,0.5000673222499956,3027.6503540974913,5362.899073104613,127.0035390694693,8,6,471,1,1,2.0,8.0,1413000,524.0,2413,3402820
1.0719211822660097,5500.0,9066.85726684286,370.92,0.8151364847991236,3027.6503540974913,4991.1406571833095,196.9858116718054,5,5,203,1,2,3.0,8.0,1218000,501.0,3456,2817223
0.47540983606557374,5500.0,10467.584537601693,349.75,0.4997364244392512,3027.6503540974913,5762.215642148217,210.17693163759097,7,4,183,1,1,2.0,4.0,549000,62.0,1787,708752
0.5205479452054794,5500.0,6500.185448042188,347.64,0.5002633658333798,3027.6503540974913,3578.2343224480533,185.37414418773005,5,5,73,1,1,2.0,6.0,219000,55.0,2262,329992
