mean_D,mean_zp,mean_zc,mean_zm,std_D,std_zp,std_zc,std_zm,H,J,T,O,U,noPer,noSkill,costPer,costCas,costTrain,costTot
0.9686379928315412,5500.0,6608.702691872434,401.75,0.8320391126484227,3027.6503540974913,3637.9710991222946,244.15746285269813,4,4,279,1,2,2.0,6.0,837000,545.0,3145,2022502
1.0482233502538072,5500.0,6044.517583082789,385.625,0.801973037639566,3027.6503540974913,3327.3974183216587,233.6170299157719,4,4,197,1,2,2.0,6.0,591000,441.0,2997,1463309
1.049168975069252,5500.0,10505.390791714239,229.0,0.8188311238613715,3027.6503540974913,5783.027300084753,146.49141044215983,4,4,361,1,2,3.0,6.0,2166000,510.0,1698,3690025
0.9940944881889764,5500.0,8371.301872452372,305.375,0.7952844810767473,3027.6503540974913,4608.250014252258,187.80943355788423,4,4,254,1,2,2.0,6.0,762000,517.0,2458,2181491
0.9746835443037974,5500.0,8136.652271599395,85.6875,0.820831938527555,3027.6503540974913,4479.079660232012,76.68526042641224,4,4,474,1,2,2.0,6.0,1422000,936.0,688,3874039
0.4758823529411765,5500.0,6191.448212365356,304.125,0.4995649528591109,3027.6503540974913,3408.280067735319,187.08603190332872,4,4,425,1,1,1.0,3.0,425000,422.0,1073,1312013
0.5288888888888889,5500.0,7827.591226685295,448.9375,0.4994422794805125,3027.6503540974913,4308.947154400755,271.99398737227017,4,4,225,1,1,2.0,4.0,675000,110.0,2290,880807
0.9895833333333334,5500.0,9344.042598718966,331.4375,0.826701709238934,3027.6503540974913,5143.726160493368,204.67664538648924,4,4,336,1,2,3.0,6.0,2016000,405.0,2664,3077089
0.9451754385964912,5500.0,6014.5146358992215,429.75,0.8182361801092285,3027.6503540974913,3310.881339473604,262.87855244072944,4,4,456,1,2,2.0,6.0,1368000,862.0,3349,3068536
1.0280720338983051,5500.0,7736.014501572955,321.5625,0.8085106991977397,3027.6503540974913,4258.535826361944,198.24495579963693,4,4,472,1,2,2.0,6.0,1416000,1030.0,2439,3958665
