mean_D,mean_zp,mean_zc,mean_zm,std_D,std_zp,std_zc,std_zm,H,J,T,O,U,noPer,noSkill,costPer,costCas,costTrain,costTot
0.9583333333333334,5500.0,10246.142010117383,216.36111111111111,0.8494887907875881,3027.6503540974913,5640.315542739104,111.71728419229312,6,6,8,1,2,4.0,7.0,80000,14.0,1589,141203
1.068840579710145,5500.0,9880.165480246631,445.75,0.7992997594156054,3027.6503540974913,5438.852093601914,207.91115891168516,6,6,46,1,2,4.0,10.0,460000,116.0,5165,883725
0.5283687943262412,5500.0,7689.810005563687,313.4166666666667,0.5000820204804346,3027.6503540974913,4233.1010884158795,153.22297011684824,6,6,47,1,1,2.0,7.0,141000,60.0,2706,307289
1.0049342105263157,5500.0,6523.45421047837,201.47222222222223,0.8263872268246579,3027.6503540974913,3591.043354598838,106.75672909165588,6,6,304,1,2,3.0,12.0,1824000,929.0,2619,4421768
0.49796747967479676,5500.0,9965.162884451336,209.66666666666666,0.500250125595223,3027.6503540974913,5485.641624681502,108.73664121563229,6,6,164,1,1,2.0,8.0,492000,181.0,1713,1155037
0.4583333333333333,5500.0,6954.740649896524,353.05555555555554,0.4993021629537218,3027.6503540974913,3828.4587256937143,167.40659561071138,6,6,40,1,1,2.0,6.0,120000,40.0,2588,236393
1.01869918699187,5500.0,5690.452632487718,286.52777777777777,0.8079363953617462,3027.6503540974913,3132.4910777684445,140.3712396491351,6,6,410,1,2,3.0,11.0,2460000,1290.0,3642,5592356
0.9904955872369314,5500.0,10179.933611192673,486.3611111111111,0.8169955885201192,3027.6503540974913,5603.869018657537,225.7704463485964,6,6,491,1,2,4.0,14.0,4910000,1040.0,7999,8760461
1.0064102564102564,5500.0,6186.258882485904,349.75,0.7947644112848172,3027.6503540974913,3405.4234356540364,166.49673956481635,6,6,78,1,2,3.0,11.0,468000,238.0,4376,1080879
1.1014492753623188,5500.0,8445.673127255399,467.52777777777777,0.8131210042061532,3027.6503540974913,4649.190042604815,217.79406867315362,6,6,23,1,2,4.0,8.0,230000,63.0,4367,444741
0.9629629629629629,5500.0,8733.453322329091,437.6666666666667,0.8679397197345804,3027.6503540974913,4807.607826153379,205.18938986771641,6,6,9,1,2,4.0,8.0,90000,18.0,4177,149754
0.5277777777777778,5500.0,5984.772544854891,320.6666666666667,0.5015552137090731,3027.6503540974913,3294.5088572041554,157.37670911360604,6,6,18,1,1,2.0,6.0,54000,22.0,2078,107221
0.49776286353467564,5500.0,9674.65753483251,449.55555555555554,0.5002748692700302,3027.6503540974913,5325.723692928657,209.50928304621655,6,6,149,1,1,2.0,8.0,447000,161.0,4172,1035170
0.4932998324958124,5500.0,9980.93144000143,262.1666666666667,0.500164598774776,3027.6503540974913,5494.321928826022,130.07591190202302,6,6,199,1,1,2.0,8.0,597000,219.0,2463,1437861
0.9775362318840579,5500.0,6223.342555399477,145.94444444444446,0.8203216437877857,3027.6503540974913,3425.8373257318567,81.85141396612504,6,6,460,1,2,3.0,13.0,2760000,1328.0,2198,6189562
0.980836236933798,5500.0,9535.199805083921,367.52777777777777,0.8025118888082399,3027.6503540974913,5248.954739318667,171.39352981805368,6,6,287,1,2,4.0,12.0,2870000,588.0,5262,4917528
1.006119510439165,5500.0,8302.24176372783,160.69444444444446,0.8247381418588878,3027.6503540974913,4570.233675591554,91.83800005427086,6,6,463,1,2,4.0,16.0,4630000,1021.0,3177,7694440
0.5037243947858473,5500.0,7107.774909045479,421.44444444444446,0.5002190595812657,3027.6503540974913,3912.701312766693,200.51197961282506,6,6,179,1,1,2.0,8.0,537000,197.0,3515,1053567
0.992133726647001,5500.0,10338.147332163411,384.8611111111111,0.8244523408808075,3027.6503540974913,5690.962805624834,182.60310633843127,6,6,339,1,2,4.0,13.0,3390000,727.0,6144,6127295
0.5126811594202898,5500.0,10351.32069166668,309.25,0.5000656926637267,3027.6503540974913,5698.214501363876,150.08328640172715,6,6,184,1,1,3.0,8.0,1104000,104.0,2827,1406074
0.9781931464174455,5500.0,6154.61797423966,389.05555555555554,0.8246476184547762,3027.6503540974913,3388.005688916635,184.03228667731796,6,6,321,1,2,3.0,11.0,1926000,945.0,5015,4418600
0.4689922480620155,5500.0,7930.894106348639,462.52777777777777,0.49952186064293447,3027.6503540974913,4365.81351807203,217.34731732691424,6,6,86,1,1,2.0,7.0,258000,82.0,3778,495379
1.0,5500.0,8485.761576852961,209.69444444444446,0.8103150438410153,3027.6503540974913,4671.25800780832,106.16801225132184,6,6,188,1,2,4.0,12.0,1880000,402.0,2949,3077127
0.490234375,5500.0,7921.9844054432515,232.41666666666666,0.50006743234213,3027.6503540974913,4360.908889144558,118.29512126155379,6,6,256,1,1,2.0,8.0,768000,280.0,2137,1631473
0.47648261758691207,5500.0,9083.111532548506,194.91666666666666,0.4997021632938069,3027.6503540974913,5000.088335968636,99.24698628026086,6,6,163,1,1,2.0,8.0,489000,171.0,1949,1068965
0.9880952380952381,5500.0,8583.915563598266,433.8888888888889,0.857202617920537,3027.6503540974913,4725.289999212956,203.6460203080374,6,6,14,1,2,4.0,8.0,140000,31.0,3963,223559
0.9790874524714829,5500.0,10664.261408520966,457.9166666666667,0.8238325018345567,3027.6503540974913,5870.482696308493,213.0135307573542,6,6,263,1,2,4.0,13.0,2630000,543.0,7003,4723320
1.0,5500.0,9659.778408711092,443.8888888888889,0.8171644719031493,3027.6503540974913,5317.533003570445,206.961939603504,6,6,102,1,2,4.0,11.0,1020000,223.0,5809,1805617
1.0171783625730995,5500.0,7426.621562537822,208.5,0.8180309477209734,3027.6503540974913,4088.2206188301284,106.7535211864896,6,6,456,1,2,3.0,12.0,2736000,1430.0,2839,7233970
0.5003903200624512,5500.0,10586.33714242937,374.1666666666667,0.5000974562109699,3027.6503540974913,5827.586799613036,177.36089116342902,6,6,427,1,1,3.0,9.0,2562000,186.0,3837,3114402
0.5073815073815073,5500.0,8406.103440512084,424.97222222222223,0.5000426531980975,3027.6503540974913,4627.407646953919,201.51419462390396,6,6,429,1,1,2.0,8.0,1287000,497.0,4097,2877558
1.0023474178403755,5500.0,5576.459758198907,342.19444444444446,0.82270169294858,3027.6503540974913,3069.740065731152,164.14119696067328,6,6,355,1,2,3.0,10.0,2130000,1087.0,4034,4703261
1.0253623188405796,5500.0,9746.63755700417,286.75,0.8168428082483132,3027.6503540974913,5365.347391040652,141.03806477077637,6,6,92,1,2,4.0,10.0,920000,211.0,3340,1703071
1.0816326530612246,5500.0,8892.277271055416,326.9166666666667,0.8137907260618891,3027.6503540974913,4895.037532444365,158.93131939839387,6,6,49,1,2,4.0,9.0,490000,126.0,3306,929836
0.504424778761062,5500.0,7235.497906955583,110.44444444444444,0.5003495464490626,3027.6503540974913,3983.010509102861,80.78664827607679,6,6,113,1,1,2.0,7.0,339000,126.0,896,692462
0.4984984984984985,5500.0,9321.162288601572,323.9166666666667,0.5003735424186907,3027.6503540974913,5131.130964306315,157.6880057038491,6,6,111,1,1,2.0,7.0,333000,125.0,2770,778102
0.4691358024691358,5500.0,5940.113484348431,314.3611111111111,0.49956070812994585,3027.6503540974913,3269.924853503057,151.98367445744725,6,6,81,1,1,2.0,6.0,243000,82.0,2387,432231
1.0453216374269005,5500.0,7000.237913308467,112.36111111111111,0.8115406875367946,3027.6503540974913,3853.5041449081946,73.81914299838405,6,6,342,1,2,3.0,11.0,2052000,1124.0,1221,5446427
1.0150987224157957,5500.0,7772.247641861974,317.6666666666667,0.8187260101003687,3027.6503540974913,4278.481513639418,154.6607346974107,6,6,287,1,2,4.0,13.0,2870000,647.0,4631,4725839
0.9996041171813144,5500.0,8401.753093169233,377.6388888888889,0.8202872242961231,3027.6503540974913,4625.012859558822,178.4232772734989,6,6,421,1,2,4.0,14.0,4210000,908.0,5883,6988462
0.4897959183673469,5500.0,8668.091256401804,213.16666666666666,0.5007482038602737,3027.6503540974913,4771.627193053508,109.99051907193767,6,6,49,1,1,2.0,6.0,147000,53.0,1289,323227
0.9870748299319728,5500.0,6299.312741145887,268.05555555555554,0.8262022911167916,3027.6503540974913,3467.6575366002157,132.85759173844633,6,6,245,1,2,3.0,11.0,1470000,729.0,3417,3358630
0.503921568627451,5500.0,6875.20114140053,342.55555555555554,0.5004755240983351,3027.6503540974913,3784.6736673186897,163.7614021233234,6,6,85,1,1,2.0,7.0,255000,100.0,2740,507747
0.9664502164502164,5500.0,8567.64039186299,130.41666666666666,0.7994851788172074,3027.6503540974913,4716.330812037081,78.86928607331429,6,6,154,1,2,4.0,12.0,1540000,304.0,1658,2504349
0.9954682779456193,5500.0,7484.922053393582,472.72222222222223,0.8176143999793896,3027.6503540974913,4120.313982790764,218.67322144647198,6,6,331,1,2,3.0,12.0,1986000,1000.0,6477,5043603
1.0432950191570882,5500.0,9650.334777882643,93.05555555555556,0.8100810929115994,3027.6503540974913,5312.334455893767,67.99031210167034,6,6,435,1,2,4.0,13.0,4350000,1023.0,1417,7965906
1.0044326241134751,5500.0,10680.966428495218,152.0,0.8195578681654524,3027.6503540974913,5879.678507152175,87.86483125476639,6,6,188,1,2,4.0,12.0,1880000,405.0,1894,3466561
0.5044742729306487,5500.0,8828.814401473002,348.05555555555554,0.5002598461510614,3027.6503540974913,4860.102372523776,167.68012821090457,6,6,149,1,1,2.0,8.0,447000,172.0,3040,1000637
0.46578947368421053,5500.0,5647.986255250124,401.0833333333333,0.499047195300768,3027.6503540974913,3109.114106481055,188.72313432266705,6,6,190,1,1,2.0,8.0,570000,177.0,3729,930066
0.491210277214334,5500.0,7772.607230596346,239.25,0.5000072597401849,3027.6503540974913,4278.679460722864,121.51481391172025,6,6,493,1,1,2.0,8.0,1479000,537.0,2520,3074198
1.03,5500.0,9891.973115839999,490.0833333333333,0.8152599765911718,3027.6503540974913,5445.3519830719715,228.18067715863108,6,6,50,1,2,4.0,10.0,500000,118.0,5619,948060
0.9952718676122931,5500.0,7145.428529648644,332.05555555555554,0.8126085452996553,3027.6503540974913,3933.4289487216433,156.8442256224663,6,6,141,1,2,3.0,11.0,846000,426.0,4577,2148447
0.49890829694323147,5500.0,5802.118071657739,404.55555555555554,0.500089808057858,3027.6503540974913,3193.9608789400013,190.05584809951364,6,6,458,1,1,2.0,8.0,1374000,522.0,3733,2522333
0.9982409850483729,5500.0,9975.004169177197,478.8333333333333,0.8134356168949975,3027.6503540974913,5491.059073624236,225.28832320257652,6,6,379,1,2,4.0,13.0,3790000,823.0,7255,6746229
0.959727385377943,5500.0,7304.700956954958,164.16666666666666,0.8244490467317506,3027.6503540974913,4021.10553434563,90.49625090892677,6,6,269,1,2,3.0,11.0,1614000,764.0,2087,3961560
0.9712643678160919,5500.0,10813.705933214875,94.63888888888889,0.821869861008415,3027.6503540974913,5952.7491996007575,65.8579218698546,6,6,29,1,2,4.0,10.0,290000,54.0,659,479407
0.9892156862745098,5500.0,10180.05787347591,422.1666666666667,0.8041119621320075,3027.6503540974913,5603.937422793145,197.92863071608122,6,6,170,1,2,4.0,11.0,1700000,354.0,5508,2986344
0.49047619047619045,5500.0,9352.090608823908,489.3888888888889,0.5000794127995751,3027.6503540974913,5148.156444246823,228.40131070149033,6,6,245,1,1,2.0,7.0,735000,268.0,4091,1657296
1.0339425587467364,5500.0,10233.518237606713,126.75,0.8143661330763196,3027.6503540974913,5633.366384682382,73.7468159118945,6,6,383,1,2,4.0,17.0,3830000,885.0,2277,7129331
0.9872549019607844,5500.0,8274.221094036684,359.75,0.8279297637471262,3027.6503540974913,4554.808804589292,170.80571669924532,6,6,340,1,2,4.0,14.0,3400000,713.0,5967,5536203
0.5122887864823349,5500.0,10747.644510231079,246.88888888888889,0.5000410278449888,3027.6503540974913,5916.383583111833,121.40764338795096,6,6,217,1,1,3.0,8.0,1302000,117.0,2257,1677493
1.0060137457044673,5500.0,8320.02208088323,327.6388888888889,0.8162988762438025,3027.6503540974913,4580.021418051829,159.91661269509498,6,6,194,1,2,4.0,12.0,1940000,419.0,4545,3218265
0.9983579638752053,5500.0,9924.589365677664,247.5,0.8218446873725536,3027.6503540974913,5463.306637684759,125.40847544837516,6,6,203,1,2,4.0,13.0,2030000,441.0,3627,3616148
1.0261627906976745,5500.0,10575.975207226355,224.36111111111111,0.8170667443037335,3027.6503540974913,5821.882742015484,116.56957524592717,6,6,172,1,2,4.0,12.0,1720000,391.0,2861,3205420
0.5487179487179488,5500.0,7960.590274015327,204.41666666666666,0.49826010638036977,3027.6503540974913,4382.160720354101,106.92009700171967,6,6,65,1,1,2.0,6.0,195000,88.0,1448,461319
0.3333333333333333,5500.0,8087.572040606722,314.72222222222223,0.492365963917331,3027.6503540974913,4452.06188227853,154.54959649826907,6,6,2,1,1,2.0,2.0,6000,2.0,759,11170
1.0053630363036303,5500.0,8011.784644538816,88.36111111111111,0.8138631377488494,3027.6503540974913,4410.342293816508,66.13499301872875,6,6,404,1,2,4.0,13.0,4040000,881.0,1090,6622341
0.994475138121547,5500.0,7796.628465371349,302.6666666666667,0.8235960548674932,3027.6503540974913,4291.902715263299,145.55960978238434,6,6,181,1,2,3.0,11.0,1086000,545.0,3795,2959568
0.5166666666666667,5500.0,9333.475125086112,428.97222222222223,0.503939284299098,3027.6503540974913,5137.908957714017,201.21878442717323,6,6,10,1,1,3.0,5.0,60000,5.0,2391,75967
0.506006006006006,5500.0,9323.94428105791,211.86111111111111,0.5001517064757178,3027.6503540974913,5132.662400750957,108.39376702633196,6,6,222,1,1,2.0,8.0,666000,255.0,2021,1532605
0.4943117178612059,5500.0,10994.796978379463,258.44444444444446,0.5001099009431896,3027.6503540974913,6052.436539058293,130.98450168832832,6,6,293,1,1,3.0,8.0,1758000,140.0,2255,2196049
0.46153846153846156,5500.0,9448.04736090247,259.72222222222223,0.5017452060042545,3027.6503540974913,5200.978897775679,127.11852986453484,6,6,13,1,1,2.0,5.0,39000,11.0,1409,74766
1.0055131467345209,5500.0,9383.845595739138,412.80555555555554,0.825178739998469,3027.6503540974913,5165.636989224689,194.86901380076446,6,6,393,1,2,4.0,14.0,3930000,870.0,6718,6907132
0.5029761904761905,5500.0,5738.893739521939,183.19444444444446,0.5002393383761004,3027.6503540974913,3159.1570295620872,96.71573056996745,6,6,168,1,1,2.0,8.0,504000,193.0,1682,912622
0.483451536643026,5500.0,8353.379478152307,222.13888888888889,0.4998245512196991,3027.6503540974913,4598.384060897917,115.51404436017485,6,6,423,1,1,2.0,8.0,1269000,429.0,2131,2603115
1.0161443494776827,5500.0,6796.29312103793,297.75,0.8240595567221239,3027.6503540974913,3741.236231720153,144.92626203891214,6,6,351,1,2,3.0,11.0,2106000,1103.0,3958,5310394
0.5448717948717948,5500.0,5681.773611072039,443.72222222222223,0.4983819561614076,3027.6503540974913,3127.7134337207353,207.27850293211253,6,6,104,1,1,2.0,7.0,312000,137.0,3812,617463
0.5158730158730159,5500.0,8483.293712859091,263.94444444444446,0.49983815038412693,3027.6503540974913,4669.899493391064,128.23615368183462,6,6,462,1,1,2.0,8.0,1386000,551.0,2519,3108314
0.48812260536398466,5500.0,9611.156965754435,442.05555555555554,0.4999546935265811,3027.6503540974913,5290.7677801187265,207.4875479147665,6,6,435,1,1,2.0,8.0,1305000,465.0,4296,2972900
0.9885550786838341,5500.0,10179.95038174461,424.44444444444446,0.8219505064888959,3027.6503540974913,5603.878250542538,198.9083700665703,6,6,233,1,2,4.0,12.0,2330000,486.0,6025,4123994
0.9822916666666667,5500.0,8280.533471920764,407.30555555555554,0.8266653936712396,3027.6503540974913,4558.28365425037,192.34475290023892,6,6,320,1,2,4.0,13.0,3200000,659.0,6079,5139207
0.9884559884559885,5500.0,10827.221253704145,341.97222222222223,0.8202382747125757,3027.6503540974913,5960.189138667135,164.62849711848816,6,6,231,1,2,4.0,13.0,2310000,481.0,5193,4195192
0.48375451263537905,5500.0,6186.42808119163,464.97222222222223,0.4998864240909736,3027.6503540974913,3405.5165764760914,218.9999981880119,6,6,277,1,1,2.0,8.0,831000,281.0,4152,1475166
0.49393939393939396,5500.0,9366.776527866421,185.77777777777777,0.5007225138032231,3027.6503540974913,5156.240776608517,99.944301948953,6,6,55,1,1,2.0,6.0,165000,62.0,1084,394293
1.0220750551876379,5500.0,8573.4554274839,216.33333333333334,0.8081922048186351,3027.6503540974913,4719.531883792852,112.25099426858417,6,6,453,1,2,4.0,14.0,4530000,1033.0,3411,7806912
0.49708242159008026,5500.0,7888.76027925613,101.47222222222223,0.5000826853822887,3027.6503540974913,4342.619609614554,71.39727330172094,6,6,457,1,1,2.0,8.0,1371000,512.0,868,2899419
0.9779116465863453,5500.0,7900.940981530136,424.6111111111111,0.7983345694214297,3027.6503540974913,4349.32486553329,198.54733552592552,6,6,83,1,2,3.0,10.0,498000,245.0,5045,1359220
0.49,5500.0,7337.889491533899,510.4166666666667,0.500066706690978,3027.6503540974913,4039.375221340158,235.98345886341878,6,6,250,1,1,2.0,8.0,750000,264.0,4917,1463357
0.9864253393665159,5500.0,6304.949558495335,420.22222222222223,0.8234380896707605,3027.6503540974913,3470.760502426404,195.28588729802718,6,6,442,1,2,3.0,11.0,2652000,1316.0,5521,6148170
1.0551643192488263,5500.0,9449.333116471156,338.8888888888889,0.820139620823374,3027.6503540974913,5201.686682921645,163.0503476629715,6,6,142,1,2,4.0,11.0,1420000,341.0,4136,2614752
1.0151515151515151,5500.0,6604.714288179761,438.69444444444446,0.8173870065065808,3027.6503540974913,3635.7755551491305,206.16287866558943,6,6,264,1,2,3.0,11.0,1584000,823.0,5815,3925482
0.5159420289855072,5500.0,6270.858042831092,288.52777777777777,0.5001083158165366,3027.6503540974913,3451.99374070412,141.83541490274888,6,6,115,1,1,2.0,7.0,345000,136.0,2298,685924
1.0105994152046784,5500.0,8974.03198359737,368.05555555555554,0.8203741548315394,3027.6503540974913,4940.042020512871,174.26415817774125,6,6,456,1,2,4.0,14.0,4560000,1001.0,5826,7842163
0.5031080031080031,5500.0,7815.85465340442,445.8888888888889,0.5000874917525526,3027.6503540974913,4302.4863834462585,209.19871315880886,6,6,429,1,1,2.0,8.0,1287000,491.0,4122,2734924
0.5147679324894515,5500.0,5971.854177175573,381.72222222222223,0.49991371175766136,3027.6503540974913,3287.3975298444016,181.7932280855857,6,6,316,1,1,2.0,8.0,948000,379.0,3359,1802620
